library,function,class,line,file,parent_function
tensorflow_privacy.privacy.bolt_on.optimizers,opt.BoltOn,,276,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,project_fn
tensorflow_privacy.privacy.bolt_on.optimizers,opt.BoltOn,,311,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,test_run
tensorflow_privacy.privacy.bolt_on.optimizers,opt.BoltOn,,346,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,test_run
tensorflow_privacy.privacy.bolt_on.optimizers,opt.BoltOn,,374,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,test_run
tensorflow_privacy.privacy.bolt_on.optimizers,opt.BoltOn,,427,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,test_rerouted_function
tensorflow_privacy.privacy.bolt_on.optimizers,opt.BoltOn,,467,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,test_run
tensorflow_privacy.privacy.bolt_on.optimizers,opt.BoltOn,,504,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,test_reroute_attr
tensorflow_privacy.privacy.bolt_on.optimizers,opt.BoltOn,,523,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,test_attribute_error
tensorflow_privacy.privacy.bolt_on.optimizers,opt.GammaBetaDecreasingStep,,543,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,test_bad_call
tensorflow_privacy.privacy.bolt_on.optimizers,opt.GammaBetaDecreasingStep,,570,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py,test_call
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_sum_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,39,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_sum_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_sum_with_clip_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_sum_with_clip_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_sum_with_changing_clip_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,66,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_sum_with_changing_clip_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,83,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_sum_with_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,85,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_sum_with_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,99,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,get_sample_state
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,110,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_sum_merge
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianAverageQuery,,125,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_average_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,127,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_average_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianAverageQuery,,138,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_average_with_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,140,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_gaussian_average_with_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,155,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_incompatible_records
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,157,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py,test_incompatible_records
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,33,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_sum_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,42,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_sum_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_sum_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_sum_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianAverageQuery,,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_average_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianAverageQuery,,59,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_average_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,62,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_average_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_average_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianAverageQuery,,74,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_average_with_clip_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianAverageQuery,,76,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_average_with_clip_no_noise
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,79,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_average_with_clip_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_gaussian_average_with_clip_no_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,91,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_complex_nested_query
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianAverageQuery,,93,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_complex_nested_query
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,95,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_complex_nested_query
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,98,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_complex_nested_query
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,104,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_complex_nested_query
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,114,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_query_with_noise
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianAverageQuery,,116,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_query_with_noise
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,118,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_query_with_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,123,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_query_with_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,141,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_record_incompatible_with_query
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,141,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_record_incompatible_with_query
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedQuery,NonSumDPQuery,150,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_raises_with_non_sum
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,NonSumDPQuery,154,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_raises_with_non_sum
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,169,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_metrics
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_metrics
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,35,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\normalized_query_test.py,test_normalization
tensorflow_privacy.privacy.dp_query.normalized_query,normalized_query.NormalizedQuery,,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\normalized_query_test.py,test_normalization
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\normalized_query_test.py,test_normalization
tensorflow_privacy.privacy.dp_query.no_privacy_query,no_privacy_query.NoPrivacySumQuery,,35,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_sum
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_sum
tensorflow_privacy.privacy.dp_query.no_privacy_query,no_privacy_query.NoPrivacyAverageQuery,,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_no_privacy_average
